Method,Name,Error,Occurrences,First Seen,Last Seen
POST,POST /store-manager-api/users,"CatchResponseError('Création échouée: HTTP 200 - {""user_id"":130,""user_type_id"":3}')",1,2026-07-09T21:36:02Z,2026-07-09T21:36:02Z
POST,POST /store-manager-api/users,"CatchResponseError('Création échouée: HTTP 200 - {""user_id"":62,""user_type_id"":2}')",1,2026-07-09T21:35:53Z,2026-07-09T21:35:53Z
POST,POST /store-manager-api/users,"CatchResponseError('Création échouée: HTTP 200 - {""user_id"":129,""user_type_id"":3}')",1,2026-07-09T21:36:02Z,2026-07-09T21:36:02Z
POST,POST /store-manager-api/users,"CatchResponseError('Création échouée: HTTP 200 - {""user_id"":214,""user_type_id"":2}')",1,2026-07-09T21:36:13Z,2026-07-09T21:36:13Z
POST,POST /store-manager-api/users,"CatchResponseError('Création échouée: HTTP 200 - {""user_id"":179,""user_type_id"":1}')",1,2026-07-09T21:36:08Z,2026-07-09T21:36:08Z
POST,POST /store-manager-api/users,"CatchResponseError('Création échouée: HTTP 200 - {""user_id"":110,""user_type_id"":2}')",1,2026-07-09T21:35:59Z,2026-07-09T21:35:59Z
POST,POST /store-manager-api/users,"CatchResponseError('Création échouée: HTTP 200 - {""user_id"":200,""user_type_id"":2}')",1,2026-07-09T21:36:11Z,2026-07-09T21:36:11Z
POST,POST /store-manager-api/users,"CatchResponseError('Création échouée: HTTP 200 - {""user_id"":33,""user_type_id"":1}')",1,2026-07-09T21:35:49Z,2026-07-09T21:35:49Z
POST,POST /store-manager-api/users,"CatchResponseError('Création échouée: HTTP 200 - {""user_id"":160,""user_type_id"":1}')",1,2026-07-09T21:36:06Z,2026-07-09T21:36:06Z
POST,POST /store-manager-api/users,"CatchResponseError('Création échouée: HTTP 200 - {""user_id"":154,""user_type_id"":2}')",1,2026-07-09T21:36:05Z,2026-07-09T21:36:05Z
POST,POST /store-manager-api/users,"CatchResponseError('Création échouée: HTTP 200 - {""user_id"":126,""user_type_id"":3}')",1,2026-07-09T21:36:02Z,2026-07-09T21:36:02Z
POST,POST /store-manager-api/users,"CatchResponseError('Création échouée: HTTP 200 - {""user_id"":157,""user_type_id"":2}')",1,2026-07-09T21:36:05Z,2026-07-09T21:36:05Z
POST,POST /store-manager-api/users,"CatchResponseError('Création échouée: HTTP 200 - {""user_id"":63,""user_type_id"":2}')",1,2026-07-09T21:35:54Z,2026-07-09T21:35:54Z
POST,POST /store-manager-api/users,"CatchResponseError('Création échouée: HTTP 200 - {""user_id"":48,""user_type_id"":2}')",1,2026-07-09T21:35:51Z,2026-07-09T21:35:51Z
POST,POST /store-manager-api/users,"CatchResponseError('Création échouée: HTTP 200 - {""user_id"":93,""user_type_id"":1}')",1,2026-07-09T21:35:57Z,2026-07-09T21:35:57Z
POST,POST /store-manager-api/users,"CatchResponseError('Création échouée: HTTP 200 - {""user_id"":60,""user_type_id"":2}')",1,2026-07-09T21:35:53Z,2026-07-09T21:35:53Z
POST,POST /store-manager-api/users,"CatchResponseError('Création échouée: HTTP 200 - {""user_id"":55,""user_type_id"":1}')",1,2026-07-09T21:35:52Z,2026-07-09T21:35:52Z
POST,POST /store-manager-api/users,"CatchResponseError('Création échouée: HTTP 200 - {""user_id"":37,""user_type_id"":1}')",1,2026-07-09T21:35:49Z,2026-07-09T21:35:49Z
POST,POST /store-manager-api/users,"CatchResponseError('Création échouée: HTTP 200 - {""user_id"":162,""user_type_id"":1}')",1,2026-07-09T21:36:06Z,2026-07-09T21:36:06Z
POST,POST /store-manager-api/users,"CatchResponseError('Création échouée: HTTP 200 - {""user_id"":189,""user_type_id"":3}')",1,2026-07-09T21:36:10Z,2026-07-09T21:36:10Z
POST,POST /store-manager-api/users,"CatchResponseError('Création échouée: HTTP 200 - {""user_id"":28,""user_type_id"":2}')",1,2026-07-09T21:35:48Z,2026-07-09T21:35:48Z
POST,POST /store-manager-api/users,"CatchResponseError('Création échouée: HTTP 200 - {""user_id"":188,""user_type_id"":1}')",1,2026-07-09T21:36:10Z,2026-07-09T21:36:10Z
POST,POST /store-manager-api/users,"CatchResponseError('Création échouée: HTTP 200 - {""user_id"":105,""user_type_id"":2}')",1,2026-07-09T21:35:59Z,2026-07-09T21:35:59Z
POST,POST /store-manager-api/users,"CatchResponseError('Création échouée: HTTP 200 - {""user_id"":151,""user_type_id"":2}')",1,2026-07-09T21:36:05Z,2026-07-09T21:36:05Z
POST,POST /store-manager-api/users,"CatchResponseError('Création échouée: HTTP 200 - {""user_id"":201,""user_type_id"":1}')",1,2026-07-09T21:36:11Z,2026-07-09T21:36:11Z
POST,POST /store-manager-api/users,"CatchResponseError('Création échouée: HTTP 200 - {""user_id"":24,""user_type_id"":2}')",1,2026-07-09T21:35:48Z,2026-07-09T21:35:48Z
POST,POST /store-manager-api/users,"CatchResponseError('Création échouée: HTTP 200 - {""user_id"":114,""user_type_id"":2}')",1,2026-07-09T21:36:00Z,2026-07-09T21:36:00Z
POST,POST /store-manager-api/users,"CatchResponseError('Création échouée: HTTP 200 - {""user_id"":65,""user_type_id"":1}')",1,2026-07-09T21:35:54Z,2026-07-09T21:35:54Z
POST,POST /store-manager-api/users,"CatchResponseError('Création échouée: HTTP 200 - {""user_id"":174,""user_type_id"":3}')",1,2026-07-09T21:36:07Z,2026-07-09T21:36:07Z
POST,POST /store-manager-api/users,"CatchResponseError('Création échouée: HTTP 200 - {""user_id"":145,""user_type_id"":2}')",1,2026-07-09T21:36:04Z,2026-07-09T21:36:04Z
POST,POST /store-manager-api/users,"CatchResponseError('Création échouée: HTTP 200 - {""user_id"":213,""user_type_id"":3}')",1,2026-07-09T21:36:12Z,2026-07-09T21:36:12Z
POST,POST /store-manager-api/users,"CatchResponseError('Création échouée: HTTP 200 - {""user_id"":43,""user_type_id"":1}')",1,2026-07-09T21:35:51Z,2026-07-09T21:35:51Z
POST,POST /store-manager-api/users,"CatchResponseError('Création échouée: HTTP 200 - {""user_id"":70,""user_type_id"":2}')",1,2026-07-09T21:35:55Z,2026-07-09T21:35:55Z
POST,POST /store-manager-api/users,"CatchResponseError('Création échouée: HTTP 200 - {""user_id"":221,""user_type_id"":1}')",1,2026-07-09T21:36:13Z,2026-07-09T21:36:13Z
POST,POST /store-manager-api/users,"CatchResponseError('Création échouée: HTTP 200 - {""user_id"":167,""user_type_id"":1}')",1,2026-07-09T21:36:07Z,2026-07-09T21:36:07Z
POST,POST /store-manager-api/users,"CatchResponseError('Création échouée: HTTP 200 - {""user_id"":127,""user_type_id"":3}')",1,2026-07-09T21:36:02Z,2026-07-09T21:36:02Z
POST,POST /store-manager-api/users,"CatchResponseError('Création échouée: HTTP 200 - {""user_id"":41,""user_type_id"":2}')",1,2026-07-09T21:35:50Z,2026-07-09T21:35:50Z
POST,POST /store-manager-api/users,"CatchResponseError('Création échouée: HTTP 200 - {""user_id"":182,""user_type_id"":2}')",1,2026-07-09T21:36:08Z,2026-07-09T21:36:08Z
POST,POST /store-manager-api/users,"CatchResponseError('Création échouée: HTTP 200 - {""user_id"":209,""user_type_id"":1}')",1,2026-07-09T21:36:12Z,2026-07-09T21:36:12Z
POST,POST /store-manager-api/users,"CatchResponseError('Création échouée: HTTP 200 - {""user_id"":87,""user_type_id"":3}')",1,2026-07-09T21:35:57Z,2026-07-09T21:35:57Z
POST,POST /store-manager-api/users,"CatchResponseError('Création échouée: HTTP 200 - {""user_id"":40,""user_type_id"":3}')",1,2026-07-09T21:35:50Z,2026-07-09T21:35:50Z
POST,POST /store-manager-api/users,"CatchResponseError('Création échouée: HTTP 200 - {""user_id"":183,""user_type_id"":3}')",1,2026-07-09T21:36:09Z,2026-07-09T21:36:09Z
POST,POST /store-manager-api/users,"CatchResponseError('Création échouée: HTTP 200 - {""user_id"":69,""user_type_id"":3}')",1,2026-07-09T21:35:54Z,2026-07-09T21:35:54Z
POST,POST /store-manager-api/users,"CatchResponseError('Création échouée: HTTP 200 - {""user_id"":170,""user_type_id"":2}')",1,2026-07-09T21:36:07Z,2026-07-09T21:36:07Z
POST,POST /store-manager-api/users,"CatchResponseError('Création échouée: HTTP 200 - {""user_id"":73,""user_type_id"":3}')",1,2026-07-09T21:35:55Z,2026-07-09T21:35:55Z
POST,POST /store-manager-api/users,"CatchResponseError('Création échouée: HTTP 200 - {""user_id"":125,""user_type_id"":3}')",1,2026-07-09T21:36:02Z,2026-07-09T21:36:02Z
POST,POST /store-manager-api/users,"CatchResponseError('Création échouée: HTTP 200 - {""user_id"":165,""user_type_id"":2}')",1,2026-07-09T21:36:06Z,2026-07-09T21:36:06Z
POST,POST /store-manager-api/users,"CatchResponseError('Création échouée: HTTP 200 - {""user_id"":161,""user_type_id"":3}')",1,2026-07-09T21:36:06Z,2026-07-09T21:36:06Z
POST,POST /store-manager-api/users,"CatchResponseError('Création échouée: HTTP 200 - {""user_id"":139,""user_type_id"":3}')",1,2026-07-09T21:36:03Z,2026-07-09T21:36:03Z
POST,POST /store-manager-api/users,"CatchResponseError('Création échouée: HTTP 200 - {""user_id"":185,""user_type_id"":2}')",1,2026-07-09T21:36:09Z,2026-07-09T21:36:09Z
POST,POST /store-manager-api/users,"CatchResponseError('Création échouée: HTTP 200 - {""user_id"":97,""user_type_id"":3}')",1,2026-07-09T21:35:58Z,2026-07-09T21:35:58Z
POST,POST /store-manager-api/users,"CatchResponseError('Création échouée: HTTP 200 - {""user_id"":57,""user_type_id"":2}')",1,2026-07-09T21:35:53Z,2026-07-09T21:35:53Z
POST,POST /store-manager-api/users,"CatchResponseError('Création échouée: HTTP 200 - {""user_id"":78,""user_type_id"":3}')",1,2026-07-09T21:35:55Z,2026-07-09T21:35:55Z
POST,POST /store-manager-api/users,"CatchResponseError('Création échouée: HTTP 200 - {""user_id"":118,""user_type_id"":1}')",1,2026-07-09T21:36:00Z,2026-07-09T21:36:00Z
POST,POST /store-manager-api/users,"CatchResponseError('Création échouée: HTTP 200 - {""user_id"":53,""user_type_id"":2}')",1,2026-07-09T21:35:52Z,2026-07-09T21:35:52Z
POST,POST /store-manager-api/users,"CatchResponseError('Création échouée: HTTP 200 - {""user_id"":108,""user_type_id"":1}')",1,2026-07-09T21:35:59Z,2026-07-09T21:35:59Z
POST,POST /store-manager-api/users,"CatchResponseError('Création échouée: HTTP 200 - {""user_id"":222,""user_type_id"":3}')",1,2026-07-09T21:36:13Z,2026-07-09T21:36:13Z
POST,POST /store-manager-api/users,"CatchResponseError('Création échouée: HTTP 200 - {""user_id"":76,""user_type_id"":3}')",1,2026-07-09T21:35:55Z,2026-07-09T21:35:55Z
POST,POST /store-manager-api/users,"CatchResponseError('Création échouée: HTTP 200 - {""user_id"":81,""user_type_id"":2}')",1,2026-07-09T21:35:56Z,2026-07-09T21:35:56Z
POST,POST /store-manager-api/users,"CatchResponseError('Création échouée: HTTP 200 - {""user_id"":12,""user_type_id"":2}')",1,2026-07-09T21:35:45Z,2026-07-09T21:35:45Z
POST,POST /store-manager-api/users,"CatchResponseError('Création échouée: HTTP 200 - {""user_id"":220,""user_type_id"":1}')",1,2026-07-09T21:36:13Z,2026-07-09T21:36:13Z
POST,POST /store-manager-api/users,"CatchResponseError('Création échouée: HTTP 200 - {""user_id"":103,""user_type_id"":2}')",1,2026-07-09T21:35:59Z,2026-07-09T21:35:59Z
POST,POST /store-manager-api/users,"CatchResponseError('Création échouée: HTTP 200 - {""user_id"":96,""user_type_id"":3}')",1,2026-07-09T21:35:58Z,2026-07-09T21:35:58Z
POST,POST /store-manager-api/users,"CatchResponseError('Création échouée: HTTP 200 - {""user_id"":148,""user_type_id"":1}')",1,2026-07-09T21:36:04Z,2026-07-09T21:36:04Z
POST,POST /store-manager-api/users,"CatchResponseError('Création échouée: HTTP 200 - {""user_id"":68,""user_type_id"":2}')",1,2026-07-09T21:35:54Z,2026-07-09T21:35:54Z
POST,POST /store-manager-api/users,"CatchResponseError('Création échouée: HTTP 200 - {""user_id"":54,""user_type_id"":2}')",1,2026-07-09T21:35:52Z,2026-07-09T21:35:52Z
POST,POST /store-manager-api/users,"CatchResponseError('Création échouée: HTTP 200 - {""user_id"":92,""user_type_id"":3}')",1,2026-07-09T21:35:57Z,2026-07-09T21:35:57Z
POST,POST /store-manager-api/users,"CatchResponseError('Création échouée: HTTP 200 - {""user_id"":155,""user_type_id"":3}')",1,2026-07-09T21:36:05Z,2026-07-09T21:36:05Z
POST,POST /store-manager-api/users,"CatchResponseError('Création échouée: HTTP 200 - {""user_id"":175,""user_type_id"":1}')",1,2026-07-09T21:36:08Z,2026-07-09T21:36:08Z
POST,POST /store-manager-api/users,"CatchResponseError('Création échouée: HTTP 200 - {""user_id"":190,""user_type_id"":2}')",1,2026-07-09T21:36:10Z,2026-07-09T21:36:10Z
POST,POST /store-manager-api/users,"CatchResponseError('Création échouée: HTTP 200 - {""user_id"":187,""user_type_id"":1}')",1,2026-07-09T21:36:09Z,2026-07-09T21:36:09Z
POST,POST /store-manager-api/users,"CatchResponseError('Création échouée: HTTP 200 - {""user_id"":90,""user_type_id"":2}')",1,2026-07-09T21:35:57Z,2026-07-09T21:35:57Z
POST,POST /store-manager-api/users,"CatchResponseError('Création échouée: HTTP 200 - {""user_id"":22,""user_type_id"":1}')",1,2026-07-09T21:35:47Z,2026-07-09T21:35:47Z
POST,POST /store-manager-api/users,"CatchResponseError('Création échouée: HTTP 200 - {""user_id"":46,""user_type_id"":1}')",1,2026-07-09T21:35:51Z,2026-07-09T21:35:51Z
POST,POST /store-manager-api/users,"CatchResponseError('Création échouée: HTTP 200 - {""user_id"":58,""user_type_id"":2}')",1,2026-07-09T21:35:53Z,2026-07-09T21:35:53Z
POST,POST /store-manager-api/users,"CatchResponseError('Création échouée: HTTP 200 - {""user_id"":159,""user_type_id"":2}')",1,2026-07-09T21:36:06Z,2026-07-09T21:36:06Z
POST,POST /store-manager-api/users,"CatchResponseError('Création échouée: HTTP 200 - {""user_id"":120,""user_type_id"":2}')",1,2026-07-09T21:36:01Z,2026-07-09T21:36:01Z
POST,POST /store-manager-api/users,"CatchResponseError('Création échouée: HTTP 200 - {""user_id"":80,""user_type_id"":1}')",1,2026-07-09T21:35:55Z,2026-07-09T21:35:55Z
POST,POST /store-manager-api/users,"CatchResponseError('Création échouée: HTTP 200 - {""user_id"":134,""user_type_id"":3}')",1,2026-07-09T21:36:03Z,2026-07-09T21:36:03Z
POST,POST /store-manager-api/users,"CatchResponseError('Création échouée: HTTP 200 - {""user_id"":31,""user_type_id"":2}')",1,2026-07-09T21:35:49Z,2026-07-09T21:35:49Z
POST,POST /store-manager-api/users,"CatchResponseError('Création échouée: HTTP 200 - {""user_id"":23,""user_type_id"":1}')",1,2026-07-09T21:35:47Z,2026-07-09T21:35:47Z
POST,POST /store-manager-api/users,"CatchResponseError('Création échouée: HTTP 200 - {""user_id"":21,""user_type_id"":1}')",1,2026-07-09T21:35:47Z,2026-07-09T21:35:47Z
POST,POST /store-manager-api/users,"CatchResponseError('Création échouée: HTTP 200 - {""user_id"":117,""user_type_id"":1}')",1,2026-07-09T21:36:00Z,2026-07-09T21:36:00Z
POST,POST /store-manager-api/users,"CatchResponseError('Création échouée: HTTP 200 - {""user_id"":61,""user_type_id"":3}')",1,2026-07-09T21:35:53Z,2026-07-09T21:35:53Z
POST,POST /store-manager-api/users,"CatchResponseError('Création échouée: HTTP 200 - {""user_id"":82,""user_type_id"":1}')",1,2026-07-09T21:35:56Z,2026-07-09T21:35:56Z
POST,POST /store-manager-api/users,"CatchResponseError('Création échouée: HTTP 200 - {""user_id"":113,""user_type_id"":3}')",1,2026-07-09T21:36:00Z,2026-07-09T21:36:00Z
POST,POST /store-manager-api/users,"CatchResponseError('Création échouée: HTTP 200 - {""user_id"":14,""user_type_id"":2}')",1,2026-07-09T21:35:46Z,2026-07-09T21:35:46Z
POST,POST /store-manager-api/users,"CatchResponseError('Création échouée: HTTP 200 - {""user_id"":195,""user_type_id"":3}')",1,2026-07-09T21:36:10Z,2026-07-09T21:36:10Z
POST,POST /store-manager-api/users,"CatchResponseError('Création échouée: HTTP 200 - {""user_id"":88,""user_type_id"":2}')",1,2026-07-09T21:35:57Z,2026-07-09T21:35:57Z
POST,POST /store-manager-api/users,"CatchResponseError('Création échouée: HTTP 200 - {""user_id"":98,""user_type_id"":3}')",1,2026-07-09T21:35:58Z,2026-07-09T21:35:58Z
POST,POST /store-manager-api/users,"CatchResponseError('Création échouée: HTTP 200 - {""user_id"":32,""user_type_id"":3}')",1,2026-07-09T21:35:49Z,2026-07-09T21:35:49Z
POST,POST /store-manager-api/users,"CatchResponseError('Création échouée: HTTP 200 - {""user_id"":42,""user_type_id"":3}')",1,2026-07-09T21:35:50Z,2026-07-09T21:35:50Z
POST,POST /store-manager-api/users,"CatchResponseError('Création échouée: HTTP 200 - {""user_id"":219,""user_type_id"":1}')",1,2026-07-09T21:36:13Z,2026-07-09T21:36:13Z
POST,POST /store-manager-api/users,"CatchResponseError('Création échouée: HTTP 200 - {""user_id"":101,""user_type_id"":3}')",1,2026-07-09T21:35:58Z,2026-07-09T21:35:58Z
POST,POST /store-manager-api/users,"CatchResponseError('Création échouée: HTTP 200 - {""user_id"":79,""user_type_id"":3}')",1,2026-07-09T21:35:55Z,2026-07-09T21:35:55Z
POST,POST /store-manager-api/users,"CatchResponseError('Création échouée: HTTP 200 - {""user_id"":158,""user_type_id"":2}')",1,2026-07-09T21:36:06Z,2026-07-09T21:36:06Z
POST,POST /store-manager-api/users,"CatchResponseError('Création échouée: HTTP 200 - {""user_id"":13,""user_type_id"":3}')",1,2026-07-09T21:35:45Z,2026-07-09T21:35:45Z
POST,POST /store-manager-api/users,"CatchResponseError('Création échouée: HTTP 200 - {""user_id"":77,""user_type_id"":1}')",1,2026-07-09T21:35:55Z,2026-07-09T21:35:55Z
POST,POST /store-manager-api/users,"CatchResponseError('Création échouée: HTTP 200 - {""user_id"":47,""user_type_id"":3}')",1,2026-07-09T21:35:51Z,2026-07-09T21:35:51Z
POST,POST /store-manager-api/users,"CatchResponseError('Création échouée: HTTP 200 - {""user_id"":206,""user_type_id"":1}')",1,2026-07-09T21:36:12Z,2026-07-09T21:36:12Z
POST,POST /store-manager-api/users,"CatchResponseError('Création échouée: HTTP 200 - {""user_id"":215,""user_type_id"":1}')",1,2026-07-09T21:36:13Z,2026-07-09T21:36:13Z
POST,POST /store-manager-api/users,"CatchResponseError('Création échouée: HTTP 200 - {""user_id"":124,""user_type_id"":2}')",1,2026-07-09T21:36:01Z,2026-07-09T21:36:01Z
POST,POST /store-manager-api/users,"CatchResponseError('Création échouée: HTTP 200 - {""user_id"":112,""user_type_id"":3}')",1,2026-07-09T21:36:00Z,2026-07-09T21:36:00Z
POST,POST /store-manager-api/users,"CatchResponseError('Création échouée: HTTP 200 - {""user_id"":171,""user_type_id"":2}')",1,2026-07-09T21:36:07Z,2026-07-09T21:36:07Z
POST,POST /store-manager-api/users,"CatchResponseError('Création échouée: HTTP 200 - {""user_id"":16,""user_type_id"":1}')",1,2026-07-09T21:35:46Z,2026-07-09T21:35:46Z
POST,POST /store-manager-api/users,"CatchResponseError('Création échouée: HTTP 200 - {""user_id"":107,""user_type_id"":2}')",1,2026-07-09T21:35:59Z,2026-07-09T21:35:59Z
POST,POST /store-manager-api/users,"CatchResponseError('Création échouée: HTTP 200 - {""user_id"":202,""user_type_id"":1}')",1,2026-07-09T21:36:11Z,2026-07-09T21:36:11Z
